run_id	source_log	step	loss	resampled
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	291	5.8597298	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	292	5.8500867	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	293	5.8502588	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	294	5.8571095	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	295	5.8497777	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	296	5.8587446	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	297	5.8480725	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	298	5.8482857	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	299	5.855547	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	300	5.8864126	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	301	5.8852544	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	302	5.8849487	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	303	5.8848791	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	304	5.8811927	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	305	5.8875613	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	306	5.8859496	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	307	5.8896089	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	308	5.8897405	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	309	5.8825688	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	310	5.8656383	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	311	5.8687572	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	312	5.8724103	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	313	5.8673663	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	314	5.8633528	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	315	5.8576775	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	316	5.8710933	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	317	5.8631806	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	318	5.8718266	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	319	5.8521867	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	320	5.8575602	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	321	5.8653765	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	322	5.8620186	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	323	5.8682556	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	324	5.8672814	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	325	5.8619833	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	326	5.8681383	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	327	5.8628736	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	328	5.8460073	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	329	5.8669605	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	330	5.8718963	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	331	5.8583069	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	332	5.8682814	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	333	5.863965	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	334	5.8607187	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	335	5.8592129	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	336	5.8631206	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	337	5.872581	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	338	5.8782449	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	339	5.8632174	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	340	5.8648667	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	341	5.866344	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	342	5.8609748	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	343	5.8659143	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	344	5.8632922	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	345	5.8667102	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	346	5.8534689	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	347	5.8653936	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	348	5.8685541	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	349	5.863111	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	350	5.8515263	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	351	5.847724	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	352	5.8445568	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	353	5.8494101	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	354	5.8424454	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	355	5.8440347	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	356	5.8453107	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	357	5.8328085	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	358	5.8465495	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	359	5.8537908	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	360	5.8474755	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	361	5.8478861	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	362	5.849288	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	363	5.8412576	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	364	5.8417683	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	365	5.8502169	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	366	5.8461747	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	367	5.8447747	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	368	5.8544803	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	369	5.8451014	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	370	5.8445406	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	371	5.840035	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	372	5.8434911	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	373	5.8354063	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	374	5.8375921	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	375	5.8406215	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	376	5.8408394	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	377	5.8389044	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	378	5.8441644	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	379	5.8480687	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	380	5.8570209	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	381	5.8498497	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	382	5.8581853	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	383	5.8513193	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	384	5.855979	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	385	5.8416333	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	386	5.8562346	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	387	5.8531098	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	388	5.8621664	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	389	5.8451428	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	390	5.8661618	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	391	5.8598418	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	392	5.8791094	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	393	5.8737416	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	394	5.8661489	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	395	5.8702903	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	396	5.8671265	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	397	5.8690996	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	398	5.8635526	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	399	5.8703504	24
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	400	5.8426075	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	401	5.8416138	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	402	5.848763	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	403	5.8408399	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	404	5.8479724	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	405	5.840641	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	406	5.8356032	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	407	5.8410254	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	408	5.835196	0
w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917	/home/qiaosir/projects/compute_vit/archive/residual_logs_gpt_20260510/logs/_gpt/w2_long_attention_output_n005002_lb1000_seed1234_20260426_105917.log	409	5.843534	24
